location_id,municipality_name,Cluster,afiliados-ss,afiliados-ss_PCP,autonomos,autonomos_PCP,empresas,empresas_PCP,personas-paradas,personas-paradas_PCP,poblacion,renta-bruta-media,renta-disponible-media,viviendas-familiares,viviendas-familiares_PCP,viviendas-principales,viviendas-principales_PCP
28117,Prádena del Rincón,1,33,24.6268656716418,14,10.4477611940299,10,7.46268656716418,2,1.49253731343284,134,,,202,150.746268656716,51,38.0597014925373
28071,Horcajuelo de la Sierra,1,31,36.046511627907,7,8.13953488372093,5,5.81395348837209,1,1.16279069767442,86,,,165,191.860465116279,43,50
28114,Piñuécar-Gandullas,5,31,16.7567567567568,14,7.56756756756757,17,9.18918918918919,9,4.86486486486486,185,,,236,127.567567567568,77,41.6216216216216
28039,Cervera de Buitrago,5,30,19.1082802547771,6,3.82165605095541,8,5.09554140127389,8,5.09554140127389,157,,,215,136.942675159236,81,51.5923566878981
28138,"Serna del Monte, La",6,27,35.0649350649351,10,12.987012987013,12,15.5844155844156,5,6.49350649350649,77,,,113,146.753246753247,41,53.2467532467532
28118,Puebla de la Sierra,7,26,39.3939393939394,0,0,6,9.09090909090909,,0,66,,,171,259.090909090909,52,78.7878787878788
28143,Somosierra,6,25,32.4675324675325,8,10.3896103896104,5,6.49350649350649,5,6.49350649350649,77,,,98,127.272727272727,43,55.8441558441558
28112,Pinilla del Valle,4,21,10.9375,8,4.16666666666667,6,3.125,11,5.72916666666667,192,,,287,149.479166666667,97,50.5208333333333
28097,Navarredonda y San Mamés,7,20,15.1515151515152,13,9.84848484848485,12,9.09090909090909,4,3.03030303030303,132,,,323,244.69696969697,81,61.3636363636364
28078,Madarcos,7,16,34.0425531914894,8,17.0212765957447,0,0,1,2.12765957446809,47,,,78,165.957446808511,26,55.3191489361702
28069,"Hiruela, La",7,15,27.7777777777778,0,0,0,0,1,1.85185185185185,54,,,141,261.111111111111,36,66.6666666666667
28001,"Acebeda, La",1,14,21.2121212121212,6,9.09090909090909,6,9.09090909090909,5,7.57575757575758,66,,,147,222.727272727273,34,51.5151515151515
28016,"Atazar, El",7,12,12.6315789473684,0,0,0,0,7,7.36842105263158,95,,,70,73.6842105263158,41,43.1578947368421
28126,Robregordo,7,7,15.5555555555556,0,0,0,0,1,2.22222222222222,45,,,159,353.333333333333,40,88.8888888888889
28124,Robledillo de la Jara,7,7,7.07070707070707,0,0,0,0,3,3.03030303030303,99,,,191,192.929292929293,46,46.4646464646465
