ORIGEN,28001,28002,28003,28004,28005,28006,28007,28008,28009,28010,28011,28012,28013,28014,28015,28016,28017,28018,28019,28020,28021,28022,28023,28024,28025,28026,28027,28028,28029,28030,28031,28032,28033,28034,28035,28036,28037,28038,28039,28040,28041,28042,28043,28044,28045,28046,28047,28048,28049,28050,28051,28052,28053,28054,28055,28056,28057,28058,28059,28060,28061,28062,28063,28064,28065,28066,28067,28068,28069,28070,28071,28072,28073,28074,28075,28076,28078,28079,28080,28082,28083,28084,28085,28086,28087,28088,28089,28090,28091,28092,28093,28094,28095,28096,28097,28099,28100,28101,28102,28104,28106,28107,28108,28109,28110,28111,28112,28113,28114,28115,28116,28117,28118,28119,28120,28121,28122,28123,28124,28125,28126,28127,28128,28129,28130,28131,28132,28133,28134,28135,28136,28137,28138,28140,28141,28143,28144,28145,28146,28147,28148,28149,28150,28151,28152,28153,28154,28155,28156,28157,28158,28159,28160,28161,28162,28163,28164,28165,28166,28167,28168,28169,28170,28171,28172,28173,28174,28175,28176,28177,28178,28179,28180,28181,28182,28183,28901,28902,28903,Total general
28014,0,20,0,5,441,187,82,0,16,1,3,0,26,7.385,9,0,0,0,4,0,0,38,2,0,2,0,1,2,0,0,1,16,154,0,5,1,0,0,0,60,1,2,6,1,10,0,4,0,269,0,0,8,10,0,9,0,0,83,7,2,1,0,0,0,243,17,4,0,0,0,0,0,24,100,132,0,0,6.204,38,0,12,113,1,0,0,0,5,3,65,40,3,0,0,12,0,0,17,1,8,24,39,0,1,1,31,1,0,81,0,129,0,0,0,0,0,2,0,1.040,0,2,0,112,1,4,161,1,29,1,110,0,0,0,0,1,2,0,2,0,10,0,304,3,0,0,2,0,48,3,2,2,0,0,0,61,0,0,0,42,0,107,0,0,1,0,15,0,0,0,2,3,0,6,60,42,0,0,1,0,83,18.488
28015,0,5,0,74,65,160,559,3,1,1,0,0,41,25,1.160,0,10,0,0,0,0,151,0,0,1,11,0,0,0,0,2,2,1,0,0,7,0,1,0,36,0,0,1,2,7,0,13,0,49,6,0,0,1,2,0,0,0,400,1,0,2,0,0,0,280,29,1,4,0,0,0,1,138,374,2,0,0,4.028,183,1,0,4,1,0,0,0,87,2,1,1.100,0,0,1,89,0,0,0,0,0,10,67,0,0,0,0,0,0,56,0,346,0,0,0,1,0,1,1,26,0,1,0,217,3,1,26,0,6,2,51,0,0,0,0,25,12,0,0,3,1,0,33,8,6,2,9,1,1,0,0,0,0,0,4,41,0,0,0,0,0,2,0,0,0,0,0,0,1,3,24,7,3,0,1,124,0,1,0,0,62,10.315
28016,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
28017,0,0,0,7,5,3,23,0,0,0,0,0,1,3,17,0,27,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,17,18,0,0,0,0,0,0,9,20,0,0,0,176,2,0,0,0,0,0,0,0,4,0,0,22,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2,0,0,1,0,15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,455
28018,0,0,0,0,4,56,9,0,3,19,0,0,0,5,2,0,0,282,0,0,0,8,28,1,0,1,0,0,0,0,0,1,0,0,0,0,0,20,0,2,0,0,0,6,25,18,85,0,5,0,0,0,0,5,0,0,0,2,0,0,6,0,0,0,11,0,0,14,0,0,0,3,0,4,0,1,0,625,20,9,0,0,3,0,0,0,0,29,0,0,21,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,43,0,0,0,0,2,0,0,2,0,0,0,74,0,1,5,17,0,0,14,2,0,0,0,0,0,0,5,0,0,0,1,0,0,3,23,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,1,8,0,0,0,0,48,1.601
28019,0,0,0,0,6,5,4,0,0,0,0,0,14,62,0,0,0,0,75,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,14,0,1,0,0,0,5,0,0,16,0,0,1,0,0,1,0,0,1,0,0,0,14,0,1,1,0,0,0,0,0,3,1,0,0,168,0,0,0,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,7,0,0,1,0,0,1,0,0,7,0,0,0,3,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1,54,0,0,0,0,0,2,523
28020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51
28021,0,0,0,0,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,0,7,0,0,8,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,65,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,180
28022,0,14,0,4,64,389,538,0,12,8,0,0,22,34,14,0,0,1,0,0,0,2.588,1,0,0,27,0,0,0,0,2,3,2,1,0,0,0,1,0,7,2,0,0,2,16,1,41,0,55,2,1,0,4,6,1,0,0,270,2,0,10,0,0,0,253,8,2,3,0,1,0,0,21,448,4,1,1,7.218,637,0,3,4,0,0,0,1,1,3,1,380,1,0,4,35,0,2,0,0,0,7,29,0,0,3,0,0,0,36,0,1.425,0,0,0,2,1,0,0,17,0,2,0,540,3,3,37,5,5,3,113,0,0,0,0,0,13,0,0,0,1,0,76,4,2,4,13,0,2,0,0,0,0,0,6,28,2,0,0,0,0,1,0,0,0,1,1,0,1,1,76,16,1,0,4,190,0,1,0,0,171,16.023
28023,0,2,0,1,13,106,14,0,5,13,0,0,6,4,0,0,0,46,0,0,0,13,312,0,1,1,0,0,0,0,0,1,0,0,0,0,0,13,0,1,0,0,0,10,81,18,128,0,6,0,0,0,0,13,0,0,0,5,1,0,11,0,1,0,14,2,1,8,0,0,0,11,0,10,1,1,0,913,18,48,1,1,2,0,2,0,1,94,0,5,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,60,0,0,0,0,3,0,0,2,0,1,0,80,0,7,4,5,1,0,37,0,0,0,0,0,0,0,12,0,0,0,12,0,0,2,19,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,39,0,0,0,0,137,2.405
28024,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67
28025,0,0,0,0,11,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,145
28026,0,0,0,0,15,57,103,6,1,1,0,0,11,10,10,0,1,0,0,0,0,300,0,0,0,517,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,3,3,0,10,0,4,0,5,0,1,4,0,0,1,35,3,0,8,0,0,0,67,6,0,1,0,0,0,3,9,54,2,0,0,1.105,186,0,0,1,1,0,0,0,8,0,0,104,0,0,4,20,0,3,0,0,0,1,9,0,0,0,0,0,0,5,0,160,0,0,0,15,0,0,0,8,0,1,0,143,0,1,16,3,2,4,23,2,0,0,0,1,46,0,0,0,0,0,16,2,0,0,3,0,0,0,0,0,0,0,10,8,1,0,1,0,0,0,0,0,0,0,0,0,2,1,208,22,5,0,0,92,0,0,0,0,17,3.517
28027,2,0,0,0,4,18,2,0,1,0,0,0,1,6,0,0,0,0,0,3,2,2,0,3,0,0,205,1,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6,7,2,0,2,0,1,9,2,0,0,0,0,2,0,152,1,0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,1,0,0,1,0,0,1,2,0,9,2,0,0,0,15,0,0,0,1,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7,4,547
28028,0,0,0,0,4,50,3,0,6,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,4,147,6,5,0,0,0,4,0,0,0,1,0,1,3,0,0,0,34,1,12,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,3,0,0,0,282,4,4,3,0,13,1,0,1,0,0,0,6,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,13,0,0,0,0,0,0,1,3,0,0,0,7,0,3,1,3,0,0,16,0,0,0,0,0,0,0,11,0,0,0,5,0,0,2,1,1,1,0,0,0,17,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,16,752
28029,0,0,0,0,3,14,2,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,8,4,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,235
28030,0,1,0,0,26,52,1,0,4,0,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,18,4,9,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,4,0,0,0,0,0,0,0,0,3,0,0,2,1,2,0,5,0,1,0,0,1,0,0,0,3,1,1,0,231,4,0,0,1,3,4,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,8,0,16,1,0,0,0,30,0,0,0,0,0,0,2,1,1,0,0,9,0,0,10,2,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,19,779
28031,0,0,0,0,0,4,15,0,0,0,0,0,1,0,4,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,223,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,2,0,4,0,0,2,0,0,0,12,0,0,0,0,0,0,8,1,0,0,0,0,0,0,5,6,0,0,0,205,8,0,1,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,3,5,0,3,6,0,25,3,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,12,0,0,1,0,0,0,2,0,0,0,0,2,649
28032,0,19,0,0,632,52,7,0,7,0,0,0,4,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,33,0,0,0,40,1,0,0,0,9,5,0,0,0,0,0,17,0,1,1,0,0,0,0,3,5,5,0,0,621,6,0,113,5,0,1,0,0,1,0,0,7,0,0,0,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,11,0,0,0,9,0,1,37,0,1,0,34,0,0,2,0,0,0,0,2,2,0,0,72,0,0,0,0,0,4,0,6,0,0,0,0,4,3,0,0,0,0,6,0,0,1,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,25,2.174
28033,0,1,0,0,60,21,7,0,2,0,0,0,0,342,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,367,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,38,0,0,1,1,0,2,0,0,9,1,0,0,0,0,0,16,1,0,0,0,0,0,0,2,16,34,0,0,651,4,0,4,18,0,0,0,0,0,0,21,0,0,0,0,1,0,1,14,0,1,1,6,0,0,0,3,0,0,8,0,14,4,0,0,0,0,0,0,78,0,0,0,12,1,0,14,0,4,0,8,0,0,0,0,1,0,0,1,0,3,0,47,0,0,0,0,0,20,0,1,1,0,0,0,5,0,0,0,18,0,7,0,0,0,0,4,0,0,0,0,1,0,0,9,2,0,1,0,0,6,1.927
28034,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,54,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,120
28035,0,0,0,0,23,7,1,0,1,0,0,0,2,68,0,0,0,0,10,0,0,2,0,0,8,1,0,0,0,0,0,0,9,0,61,0,0,0,0,3,0,0,0,0,0,1,0,0,13,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,3,5,0,0,211,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,14,2,1,0,0,0,7,0,0,6,0,2,1,0,0,0,0,0,0,15,0,0,0,1,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,547
28036,0,0,0,1,5,12,23,0,1,0,0,0,8,1,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,1,0,12,0,0,0,0,0,0,2,0,9,12,0,0,0,0,0,0,0,89,0,0,3,0,0,0,71,32,0,0,0,0,0,0,22,53,0,0,0,410,3,0,0,0,0,0,0,0,5,0,0,17,0,0,0,6,0,0,0,0,0,3,59,0,0,0,0,0,0,24,0,20,0,0,0,0,0,0,0,5,0,0,0,10,0,0,6,0,2,0,10,0,0,0,0,4,1,0,0,0,0,0,3,22,4,0,0,0,0,0,0,0,0,0,1,19,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,5,1.165
28037,0,0,0,0,0,1,9,0,0,0,0,0,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,113,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,8,1,0,0,168,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,5,0,0,0,0,0,0,0,1,0,0,0,2,8,0,0,6,0,14,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,418
28038,0,0,0,0,2,55,7,0,2,20,0,0,4,2,3,0,0,8,0,0,1,14,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,642,0,3,0,0,0,6,10,33,122,0,7,0,0,0,0,16,0,0,0,5,1,0,15,0,1,0,2,0,0,66,0,0,0,12,1,7,1,0,0,761,22,4,0,0,1,0,22,0,0,13,0,7,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,49,0,0,0,0,5,0,0,3,0,0,0,76,0,3,2,32,1,0,13,1,0,0,0,0,0,0,4,0,0,0,7,1,0,2,22,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,0,1,0,0,21,2.195
28039,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
28040,0,3,0,0,35,63,90,0,5,0,0,0,283,46,12,0,0,0,3,0,0,13,0,1,0,2,0,0,0,0,0,4,2,0,0,1,1,0,0,1.936,0,0,8,2,7,0,4,0,30,4,0,10,2,0,1,0,0,115,2,0,2,0,0,0,367,21,0,0,0,0,0,1,36,129,4,0,0,2.882,26,0,4,7,0,0,0,0,4,1,7,43,0,0,0,7,0,0,1,0,2,6,61,0,0,0,4,0,0,194,0,88,0,0,0,0,0,3,0,45,0,0,0,43,0,0,90,1,121,0,39,0,0,0,0,4,1,0,0,0,1,15,38,13,9,1,5,0,2,0,0,1,0,0,0,537,1,0,1,3,0,10,0,0,8,0,3,0,0,0,1,2,0,0,3,10,0,0,0,0,27,7.620
28041,0,50,0,0,84,289,8,0,90,0,0,0,2,5,2,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,4,339,3,0,2,11,0,1,0,36,0,0,0,35,0,0,0,2,8,10,0,1,0,0,0,16,0,1,0,0,0,0,0,0,6,4,0,0,1.100,8,1,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,36,2,0,1,0,0,0,0,2,0,30,0,1,0,0,0,0,0,10,0,0,0,28,1,10,20,0,2,0,224,0,0,0,0,0,0,0,0,5,0,0,48,0,0,2,0,0,2,0,0,0,0,0,0,2,16,1,2,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,6,0,0,0,0,35,2.632
28042,0,0,0,0,2,11,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,71,0,3,0,0,5,0,2,0,6,0,1,1,0,1,0,5,0,0,2,0,0,0,10,0,0,2,0,0,0,0,2,6,1,0,0,187,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,1,0,0,0,0,0,2,0,29,0,0,1,16,0,7,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,7,1,0,0,9,0,1,0,0,1,495
28043,0,1,0,1,24,25,16,0,1,0,0,0,145,69,1,0,0,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0,0,0,60,0,0,437,0,1,1,0,0,14,16,1,83,0,0,2,0,0,12,0,1,0,0,0,0,49,3,0,0,0,0,0,1,1,39,3,0,0,598,5,0,1,1,0,0,0,1,2,1,17,15,0,0,0,2,0,0,0,0,1,3,4,0,0,0,15,0,0,18,0,17,0,0,0,0,1,0,0,45,0,0,0,12,0,2,7,0,18,0,11,0,0,0,0,1,0,0,0,0,2,4,10,1,1,0,1,0,1,0,0,9,0,0,0,43,0,0,0,0,0,7,0,0,15,2,1,1,0,0,1,0,0,0,97,6,0,0,0,0,11,2.061
28044,0,1,0,1,7,53,31,1,1,11,0,0,3,2,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,4,0,1,1,317,9,7,141,0,6,0,0,0,0,34,0,0,0,14,0,0,155,0,0,0,18,1,0,8,0,0,0,6,4,22,2,0,0,1.251,112,0,0,1,0,0,2,0,0,14,0,13,3,1,0,6,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,116,0,0,0,0,0,0,0,8,0,0,0,258,0,0,6,38,0,0,16,1,0,0,0,0,1,0,6,0,0,0,12,1,0,0,118,1,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,5,0,3,0,0,20,2.956
28045,0,16,0,2,113,1.116,68,0,26,5,0,0,11,83,3,0,0,5,0,0,0,34,47,4,0,0,2,3,1,4,0,4,0,2,0,1,0,5,0,34,2,3,1,9,5.057,3,84,0,74,2,0,3,1,1,1,0,0,37,1,0,14,0,0,0,66,8,30,6,0,2,0,8,11,42,4,0,0,6.427,120,39,2,7,15,15,1,1,0,25,1,21,1,1,0,5,7,0,0,0,0,21,5,0,5,1,0,2,1,11,1,298,0,1,0,0,6,0,0,31,0,0,0,202,2,98,40,6,4,0,330,0,0,0,0,0,0,0,165,5,0,0,69,2,0,15,50,2,7,0,0,0,1,0,1,4,9,0,4,1,0,1,4,15,0,0,2,0,0,0,13,4,0,0,0,12,1,1,6,2,2.162,17.370
28046,0,2,0,0,4,64,11,0,3,44,0,0,0,5,1,0,0,21,0,0,0,8,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,20,0,2,0,1,0,12,13,302,148,0,3,0,0,0,0,21,0,0,0,8,0,0,21,0,0,0,8,2,1,47,0,0,0,12,2,11,0,2,0,813,43,2,0,0,0,1,8,0,1,19,0,5,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,67,0,0,0,0,2,0,0,5,0,0,0,103,0,6,3,21,0,0,16,1,0,0,0,0,1,0,1,0,0,0,6,0,0,0,35,0,1,0,0,0,0,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,3,0,0,0,4,0,0,0,0,31,2.049
28047,0,4,0,1,83,620,129,1,17,424,0,1,22,32,13,0,1,59,1,0,0,116,73,0,0,6,0,1,0,1,1,4,1,0,0,0,0,95,0,18,0,3,0,136,233,112,5.117,0,41,0,1,0,4,205,1,1,0,53,2,0,389,0,0,0,90,4,1,283,0,0,0,121,8,113,0,0,0,8.054,652,19,3,4,13,0,25,0,1,270,0,55,29,0,4,16,0,1,1,0,0,6,16,0,2,0,0,0,0,19,0,811,0,0,0,1,13,1,0,31,0,11,0,1.942,4,13,23,241,4,3,184,7,0,0,0,0,5,0,16,0,3,0,94,3,1,1,772,0,3,0,0,0,0,0,54,16,1,0,0,0,0,4,2,4,0,0,1,0,0,2,54,48,1,0,1,26,0,6,2,0,229,22.470
28048,0,2,0,0,59,2,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,72,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,222
28049,0,80,0,1,653,647,186,2,78,6,2,1,44,213,20,0,1,5,0,0,1,68,3,4,0,6,0,1,2,0,0,37,27,0,1,4,0,4,0,45,17,3,5,2,50,4,40,0,6.048,3,0,3,53,6,6,0,3,122,11,0,28,0,0,0,307,9,3,4,0,0,0,7,25,225,119,1,0,18.442,157,1,57,270,1,5,1,0,2,2,5,93,3,0,1,21,0,0,9,1,2,138,77,0,15,0,1,1,0,72,2,454,1,0,0,0,0,0,0,345,0,2,0,293,4,18,1.172,1,16,1,306,0,1,0,0,0,5,1,6,1,5,0,1.093,4,1,5,21,2,71,0,2,1,0,0,3,37,3,0,3,1,0,102,0,0,0,1,10,2,0,0,9,12,2,0,2,34,1,0,0,0,325,33.004
